dataset,subject,outcome,stage,policy,model,grid,analysis_group,config_id,source_prediction_sha256,budget_fraction,alerts,true_alerts,false_alerts,precision,recall,lift,exploratory
uci697,all,dropout_vs_graduate,semester1,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,True
uci697,all,dropout_vs_graduate,semester1,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,188,1,0.9947089947089947,0.13230119634060522,2.5410229773354334,True
uci697,all,dropout_vs_graduate,semester1,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,365,6,0.9838274932614556,0.2568613652357495,2.5132257568888696,True
uci697,all,dropout_vs_graduate,semester1,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,662,71,0.903137789904502,0.46586910626319494,2.3071007581656175,True
uci697,all,dropout_vs_graduate,semester1,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,889,207,0.8111313868613139,0.625615763546798,2.0720668080975155,True
uci697,all,dropout_vs_graduate,semester1,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,True
uci697,all,dropout_vs_graduate,semester1,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,True
uci697,all,dropout_vs_graduate,semester1,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,664,69,0.9058663028649386,0.4672765657987333,2.314070851090589,True
uci697,all,dropout_vs_graduate,semester1,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,True
uci697,all,dropout_vs_graduate,semester1,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,True
uci697,all,dropout_vs_graduate,semester1,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,True
uci697,all,dropout_vs_graduate,semester1,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,662,71,0.903137789904502,0.46586910626319494,2.3071007581656175,True
uci697,all,dropout_vs_graduate,semester1,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,886,210,0.8083941605839416,0.6235045742434905,2.0650744566641155,True
uci697,all,dropout_vs_graduate,semester1,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,True
uci697,all,dropout_vs_graduate,semester1,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,True
uci697,all,dropout_vs_graduate,semester1,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,664,69,0.9058663028649386,0.4672765657987333,2.314070851090589,True
uci697,all,dropout_vs_graduate,semester1,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,True
uci697,all,dropout_vs_graduate,semester1,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,True
uci697,all,dropout_vs_graduate,semester1,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,368,3,0.9919137466307277,0.258972554539057,2.5338824069454904,True
uci697,all,dropout_vs_graduate,semester1,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,662,71,0.903137789904502,0.46586910626319494,2.3071007581656175,True
uci697,all,dropout_vs_graduate,semester1,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,889,207,0.8111313868613139,0.625615763546798,2.0720668080975155,True
uci697,all,dropout_vs_graduate,semester1,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,True
uci697,all,dropout_vs_graduate,semester1,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,True
uci697,all,dropout_vs_graduate,semester1,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,664,69,0.9058663028649386,0.4672765657987333,2.314070851090589,True
uci697,all,dropout_vs_graduate,semester1,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,True
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,188,1,0.9947089947089947,0.13230119634060522,2.5410229773354334,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,664,69,0.9058663028649386,0.4672765657987333,2.314070851090589,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,185,4,0.9788359788359788,0.1301900070372977,2.5004747383354,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,365,6,0.9838274932614556,0.2568613652357495,2.5132257568888696,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,668,65,0.9113233287858117,0.47009148486981,2.3280110369405325,False
uci697,all,dropout_vs_graduate,semester1,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,892,204,0.8138686131386861,0.6277269528501056,2.079059159530915,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,361,10,0.9730458221024259,0.25404644616467276,2.485683556813375,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,645,88,0.8799454297407913,0.4539057002111189,2.247854968303358,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,864,232,0.7883211678832117,0.6080225193525686,2.0137972128191826,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,185,4,0.9788359788359788,0.1301900070372977,2.5004747383354,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,364,7,0.9811320754716981,0.2561576354679803,2.506340206869996,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,645,88,0.8799454297407913,0.4539057002111189,2.247854968303358,False
uci697,all,dropout_vs_graduate,semester1,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,856,240,0.781021897810219,0.6023926812104152,1.9951509423301161,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,662,71,0.903137789904502,0.46586910626319494,2.3071007581656175,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,885,211,0.8074817518248175,0.6228008444757214,2.062743672852982,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,365,6,0.9838274932614556,0.2568613652357495,2.5132257568888696,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,668,65,0.9113233287858117,0.47009148486981,2.3280110369405325,False
uci697,all,dropout_vs_graduate,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,895,201,0.8166058394160584,0.629838142153413,2.086051510964315,False
