analysis_source,dataset,subject,outcome,stage,model,grid,contrast_name,contrast_id,family_id,tier,replicates,family_stage_count,metric,budget_fraction,family_size,draw_file,draw_key,estimate,pointwise_ci95_low,pointwise_ci95_high,familywise_bonferroni_low,familywise_bonferroni_high,bootstrap_sign_p_two_sided,bonferroni_adjusted_sign_p,familywise_excludes_zero
C14D_harmonized,uci320,portuguese,fail_g3_lt_10,period2,histgb,c14d_selected,socioeconomic_family,c14d__uci320__portuguese__fail_g3_lt_10__period2__socioeconomic_family,c14d|uci320|portuguese|fail_g3_lt_10|socioeconomic_family,primary,5000,3,precision_difference,0.1,12,draws/task_1229a07ff31969e688c4.npz,c001__precision_difference__0.10,-0.045454545454545525,-0.07575757575757569,0.030303030303030387,-0.09230769230769231,0.04615384615384616,0.8362327534493101,1.0,False
C14D_harmonized,uci320,portuguese,fail_g3_lt_10,period2,histgb,c14d_selected,socioeconomic_family,c14d__uci320__portuguese__fail_g3_lt_10__period2__socioeconomic_family,c14d|uci320|portuguese|fail_g3_lt_10|socioeconomic_family,primary,5000,3,precision_difference,0.2,12,draws/task_1229a07ff31969e688c4.npz,c001__precision_difference__0.20,-0.022900763358778664,-0.03076923076923077,0.01538461538461533,-0.046153846153846156,0.030671853591700972,0.6818636272745451,1.0,False
C14D_harmonized,uci320,portuguese,fail_g3_lt_10,period2,histgb,c14d_selected,socioeconomic_family,c14d__uci320__portuguese__fail_g3_lt_10__period2__socioeconomic_family,c14d|uci320|portuguese|fail_g3_lt_10|socioeconomic_family,primary,5000,3,precision_difference,0.3,12,draws/task_1229a07ff31969e688c4.npz,c001__precision_difference__0.30,0.0,-0.015306122448979609,0.02051282051282055,-0.02051282051282055,0.03076923076923077,0.9502099580083984,1.0,False
C14D_harmonized,uci697,all,dropout_vs_all_other,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.05,8,draws/task_ac76048582bb799ff69d.npz,c000__precision_difference__0.05,-0.20960698689956336,-0.26956521739130435,-0.1385281385281385,-0.29385964912280704,-0.11366013539282967,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.1,8,draws/task_ac76048582bb799ff69d.npz,c000__precision_difference__0.10,-0.21777777777777785,-0.2717149220489977,-0.17856148584155274,-0.29093489000745715,-0.15986585365853648,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.2,8,draws/task_ac76048582bb799ff69d.npz,c000__precision_difference__0.20,-0.17264573991031384,-0.19910023830913756,-0.13789237668161436,-0.2122113338440585,-0.12794612794612797,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.3,8,draws/task_ac76048582bb799ff69d.npz,c000__precision_difference__0.30,-0.11769115442278855,-0.13268365817091454,-0.09056886227544914,-0.141198535856831,-0.08164794007490639,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.05,8,draws/task_77487d9824bf80c2c696.npz,c000__precision_difference__0.05,-0.008733624454148492,-0.048458149779735615,0.00877192982456143,-0.06561081504251898,0.017621145374449296,0.28394321135772843,1.0,False
C14D_harmonized,uci697,all,dropout_vs_all_other,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.1,8,draws/task_77487d9824bf80c2c696.npz,c000__precision_difference__0.10,-0.053333333333333344,-0.07126948775055675,-0.020000000000000018,-0.0822222222222222,-0.011086474501108667,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.2,8,draws/task_77487d9824bf80c2c696.npz,c000__precision_difference__0.20,-0.05269058295964124,-0.06975949524765782,-0.02921348314606742,-0.07847533632286996,-0.022421524663677153,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_all_other,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_all_other__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_all_other|socioeconomic_family,primary,5000,2,precision_difference,0.3,8,draws/task_77487d9824bf80c2c696.npz,c000__precision_difference__0.30,-0.04872563718140932,-0.059836572180993225,-0.02921348314606742,-0.06593628747424034,-0.022455089820359334,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__enrollment__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.05,8,draws/task_c4b5b90d35097953e7ce.npz,c000__precision_difference__0.05,-0.005291005291005235,-0.02631578947368418,0.015789473684210575,-0.03664921465968585,0.02631578947368418,0.9342131573685263,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__enrollment__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.1,8,draws/task_c4b5b90d35097953e7ce.npz,c000__precision_difference__0.10,0.008086253369272267,-0.010810810810810811,0.018918918918918837,-0.016260162601625994,0.02698172397464851,0.8238352329534093,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__enrollment__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.2,8,draws/task_c4b5b90d35097953e7ce.npz,c000__precision_difference__0.20,0.0,-0.02046384720327432,0.00953711000665408,-0.027285129604365688,0.013661202185792365,0.5042991401719656,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__enrollment__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.3,8,draws/task_c4b5b90d35097953e7ce.npz,c000__precision_difference__0.30,-0.010948905109488982,-0.02098540145985406,0.006381184750713595,-0.02680103301145301,0.012762078395624377,0.32633473305338934,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__semester1__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.05,8,draws/task_942891f4f25c05fa6325.npz,c000__precision_difference__0.05,0.0,0.0,0.010526315789473717,-0.0052460216313033915,0.015873015873015817,1.0,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__semester1__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.1,8,draws/task_942891f4f25c05fa6325.npz,c000__precision_difference__0.10,0.0,-0.008064516129032251,0.008108108108108136,-0.01084010840108407,0.013490861987324255,1.0,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__semester1__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.2,8,draws/task_942891f4f25c05fa6325.npz,c000__precision_difference__0.20,-0.0027285129604366354,-0.008174386920980936,0.006821282401091477,-0.010899182561307952,0.009575923392612817,1.0,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,sex_gender,c14d__uci697__all__dropout_vs_graduate__semester1__sex_gender,c14d|uci697|all|dropout_vs_graduate|sex_gender,primary,5000,2,precision_difference,0.3,8,draws/task_942891f4f25c05fa6325.npz,c000__precision_difference__0.30,-0.0036496350364962904,-0.009124087591240837,0.004562043795620421,-0.01186131386861311,0.00763994405457866,0.6462707458508299,1.0,False
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.05,8,draws/task_c4b5b90d35097953e7ce.npz,c001__precision_difference__0.05,-0.23809523809523803,-0.2894736842105263,-0.15706806282722507,-0.3095152762469,-0.12740417088821337,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.1,8,draws/task_c4b5b90d35097953e7ce.npz,c001__precision_difference__0.10,-0.21832884097035044,-0.26881720430107525,-0.1707317073170732,-0.2874033596686773,-0.15104366463237415,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.2,8,draws/task_c4b5b90d35097953e7ce.npz,c001__precision_difference__0.20,-0.16098226466575716,-0.19645293315143253,-0.13096862210095506,-0.20901639344262296,-0.1185681919425341,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_graduate,enrollment,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__enrollment__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.3,8,draws/task_c4b5b90d35097953e7ce.npz,c001__precision_difference__0.30,-0.125,-0.1449407474931632,-0.09853790031206539,-0.1551094890510949,-0.09167244445025581,0.0003999200159968006,0.003199360127974405,True
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.05,8,draws/task_942891f4f25c05fa6325.npz,c001__precision_difference__0.05,-0.02645502645502651,-0.047368421052631615,0.0,-0.05759162303664922,0.005291005291005235,0.057588482303539294,0.46070785842831435,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.1,8,draws/task_942891f4f25c05fa6325.npz,c001__precision_difference__0.10,-0.013477088948787075,-0.03217158176943702,0.0026881720430107503,-0.04047258596197275,0.008086253369272267,0.11637672465506899,0.9310137972405519,False
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.2,8,draws/task_942891f4f25c05fa6325.npz,c001__precision_difference__0.20,-0.02592087312414737,-0.042349726775956276,-0.010943538681198753,-0.04913860342629657,-0.00545702592087316,0.0007998400319936012,0.00639872025594881,True
C14D_harmonized,uci697,all,dropout_vs_graduate,semester1,histgb,c14d_selected,socioeconomic_family,c14d__uci697__all__dropout_vs_graduate__semester1__socioeconomic_family,c14d|uci697|all|dropout_vs_graduate|socioeconomic_family,primary,5000,2,precision_difference,0.3,8,draws/task_942891f4f25c05fa6325.npz,c001__precision_difference__0.30,-0.02372262773722622,-0.038321167883211604,-0.012750455373406244,-0.042883211678832134,-0.007299270072992692,0.0003999200159968006,0.003199360127974405,True
